101.852500,15.747000,42.000000
81.602500,12.109500,41.000000
87.490000,24.529500,41.000000
61.793500,7.156500,39.000000
49.837000,17.301000,38.000000
14.647000,13.686000,37.000000
14.647000,13.686000,37.000000
70.466500,12.510000,39.000000
57.875500,21.010500,38.000000
82.159000,10.672500,41.000000
73.243000,5.088000,40.000000
82.715500,18.603000,41.000000
56.957500,12.852000,39.000000
78.532000,17.286000,41.000000
101.891500,17.287500,42.000000
44.633500,13.164000,38.000000
41.996500,21.412500,38.000000
91.576000,7.944000,41.000000
87.490000,24.529500,41.000000
93.577000,12.043500,41.000000
101.891500,17.287500,42.000000
67.637500,3.807000,39.000000
18.320500,13.593000,37.000000
82.714000,23.227500,41.000000
78.320500,13.615500,41.000000
74.620000,3.274500,40.000000
69.304000,8.745000,39.000000
84.781000,20.566500,41.000000
77.105500,3.093000,40.000000
8.813500,12.766500,38.000000
62.953000,1.435500,39.000000
85.958500,15.556500,41.000000
46.529500,13.116000,38.000000
21.638500,13.509000,37.000000
72.295000,14.479500,39.000000
83.143000,12.070500,41.000000
82.714000,23.227500,41.000000
72.596500,12.337500,39.000000
78.320500,13.615500,41.000000
85.958500,15.556500,41.000000
92.030500,11.845500,41.000000
69.175000,3.649500,39.000000
69.175000,3.649500,39.000000
70.466500,12.510000,39.000000
78.775000,8.149500,41.000000
61.793500,7.156500,39.000000
56.957500,12.852000,39.000000
73.243000,5.088000,40.000000
41.996500,21.412500,38.000000
66.793000,12.603000,39.000000
56.624500,9.066000,39.000000
55.654000,12.885000,39.000000
45.250000,23.464500,38.000000
101.852500,15.747000,42.000000
82.714000,23.227500,41.000000
86.504500,18.388500,41.000000
86.935000,11.974500,41.000000
54.049000,15.060000,38.000000
14.647000,13.686000,37.000000
78.532000,17.286000,41.000000
70.258000,18.325500,41.000000
72.269500,18.156000,39.000000
18.320500,13.593000,37.000000
47.092000,21.283500,38.000000
87.841000,19.659000,41.000000
94.367500,10.482000,42.000000
81.602500,12.109500,41.000000
70.466500,12.510000,39.000000
54.049000,15.060000,38.000000
56.624500,9.066000,39.000000
82.714000,23.227500,41.000000
83.872000,3.396000,40.000000
87.490000,24.529500,41.000000
44.633500,13.164000,38.000000
82.715500,18.603000,41.000000
77.156500,5.107500,40.000000
98.017000,18.808500,42.000000
98.017000,18.808500,42.000000
56.957500,12.852000,39.000000
72.295000,14.479500,39.000000
62.953000,1.435500,39.000000
46.529500,13.116000,38.000000
87.490000,24.529500,41.000000
69.304000,8.745000,39.000000
67.637500,3.807000,39.000000
63.926500,7.102500,39.000000
84.781000,20.566500,41.000000
59.656000,21.084000,38.000000
41.996500,21.412500,38.000000
18.320500,13.593000,37.000000
55.654000,12.885000,39.000000
45.250000,23.464500,38.000000
86.935000,11.974500,41.000000
78.532000,17.286000,41.000000
79.325500,15.843000,41.000000
57.875500,21.010500,38.000000
69.175000,3.649500,39.000000
83.143000,12.070500,41.000000
101.852500,15.747000,42.000000
89.320000,3.139500,41.000000
41.996500,21.412500,38.000000
86.504500,18.388500,41.000000
64.894000,12.532500,39.000000
14.647000,13.686000,37.000000
76.391500,12.360000,39.000000
46.529500,13.116000,38.000000
62.953000,1.435500,39.000000
66.793000,12.603000,39.000000
14.647000,13.686000,37.000000
41.546500,13.005000,38.000000
56.957500,12.852000,39.000000
87.188500,7.936500,41.000000
82.769500,20.736000,41.000000
61.819000,12.847500,39.000000
59.656000,21.084000,38.000000
11.213500,13.891500,2.000000
78.047500,12.199500,41.000000
54.049000,15.060000,38.000000
87.188500,7.936500,41.000000
56.957500,12.852000,39.000000
87.490000,24.529500,41.000000
89.381500,10.252500,41.000000
78.320500,13.615500,41.000000
89.320000,3.139500,41.000000
25.549000,13.410000,37.000000
55.654000,12.885000,39.000000
98.146000,14.536500,42.000000
72.269500,18.156000,39.000000
25.549000,13.410000,37.000000
88.192000,14.788500,41.000000
59.656000,21.084000,38.000000
64.894000,12.532500,39.000000
41.546500,13.005000,38.000000
11.213500,13.891500,154.000000
82.769500,20.736000,41.000000
78.320500,13.615500,41.000000
86.935000,11.974500,41.000000
44.633500,13.164000,38.000000
14.647000,13.686000,37.000000
61.793500,7.156500,39.000000
56.957500,12.852000,39.000000
89.381500,10.252500,41.000000
98.146000,14.536500,42.000000
61.819000,12.847500,39.000000
60.394000,12.765000,39.000000
59.656000,21.084000,38.000000
98.017000,18.808500,42.000000
78.532000,17.286000,41.000000
88.120000,11.944500,41.000000
83.872000,3.396000,40.000000
89.320000,3.139500,40.000000
101.852500,15.747000,42.000000
84.781000,20.566500,41.000000
98.146000,14.536500,42.000000
11.213500,13.891500,154.000000
72.596500,12.337500,39.000000
93.577000,12.043500,41.000000
55.654000,12.885000,39.000000
82.769500,20.736000,41.000000
84.781000,20.566500,41.000000
69.304000,8.745000,39.000000
88.120000,11.944500,41.000000
18.320500,13.593000,37.000000
55.633000,21.423000,38.000000
88.120000,11.944500,41.000000
63.926500,7.102500,39.000000
63.926500,7.102500,39.000000
78.047500,12.199500,41.000000
87.188500,7.936500,41.000000
77.156500,5.107500,40.000000
45.250000,23.464500,38.000000
55.633000,21.423000,38.000000
41.996500,21.412500,38.000000
72.596500,12.337500,39.000000
11.213500,13.891500,2.000000
86.935000,11.974500,41.000000
82.159000,10.672500,41.000000
74.114500,16.093500,39.000000
28.633000,13.450500,37.000000
54.097000,16.956000,38.000000
61.819000,12.847500,39.000000
77.156500,5.107500,40.000000
88.120000,11.944500,41.000000
74.620000,3.274500,40.000000
87.841000,19.659000,41.000000
11.213500,13.891500,2.000000
41.263000,25.225500,38.000000
92.030500,11.845500,41.000000
88.120000,11.944500,41.000000
91.576000,7.944000,41.000000
87.841000,19.659000,41.000000
25.549000,13.410000,37.000000
78.320500,13.615500,41.000000
11.213500,13.891500,2.000000
92.030500,11.845500,41.000000
43.418500,21.376500,38.000000
74.114500,16.093500,39.000000
97.948000,16.083000,42.000000
64.894000,12.532500,39.000000
78.320500,13.615500,41.000000
63.926500,7.102500,39.000000
88.192000,14.788500,41.000000
25.549000,13.410000,37.000000
78.775000,8.149500,41.000000
101.852500,15.747000,42.000000
93.577000,12.043500,41.000000
91.576000,7.944000,41.000000
93.577000,12.043500,41.000000
76.193500,13.906500,41.000000
101.891500,17.287500,42.000000
66.793000,12.603000,39.000000
78.047500,12.199500,41.000000
47.092000,21.283500,38.000000
70.258000,18.325500,41.000000
89.381500,10.252500,41.000000
101.891500,17.287500,42.000000
101.852500,15.747000,42.000000
76.031500,16.875000,41.000000
78.775000,8.149500,41.000000
46.529500,13.116000,38.000000
101.852500,15.747000,42.000000
98.017000,18.808500,42.000000
88.120000,11.944500,41.000000
82.714000,23.227500,41.000000
61.793500,7.156500,39.000000
72.295000,14.479500,39.000000
79.325500,15.843000,41.000000
87.490000,24.529500,41.000000
54.049000,15.060000,38.000000
85.295500,8.103000,41.000000
76.031500,16.875000,41.000000
93.577000,12.043500,41.000000
70.466500,12.510000,39.000000
87.188500,7.936500,41.000000
8.813500,12.766500,38.000000
61.819000,12.847500,39.000000
85.295500,8.103000,41.000000
56.830000,3.132000,39.000000
86.504500,18.388500,41.000000
41.996500,21.412500,38.000000
82.715500,18.603000,41.000000
11.213500,13.891500,154.000000
97.948000,16.083000,42.000000
62.953000,1.435500,39.000000
47.092000,21.283500,38.000000
11.213500,13.891500,154.000000
41.263000,25.225500,38.000000
49.837000,17.301000,38.000000
64.894000,12.532500,39.000000
70.258000,18.325500,39.000000
93.577000,12.043500,41.000000
89.381500,10.252500,41.000000
56.830000,3.132000,39.000000
92.030500,11.845500,41.000000
92.030500,11.845500,41.000000
47.092000,21.283500,38.000000
82.159000,10.672500,41.000000
78.532000,17.286000,41.000000
68.656000,20.619000,38.000000
92.030500,11.845500,41.000000
94.367500,10.482000,42.000000
41.546500,13.005000,38.000000
68.656000,20.619000,38.000000
74.620000,3.274500,40.000000
101.891500,17.287500,42.000000
11.213500,13.891500,2.000000
41.546500,13.005000,38.000000
87.490000,24.529500,41.000000
11.213500,13.891500,154.000000
72.269500,18.156000,39.000000
91.576000,7.944000,41.000000
87.490000,24.529500,41.000000
57.875500,21.010500,38.000000
57.875500,21.010500,38.000000
56.830000,3.132000,40.000000
88.192000,14.788500,41.000000
97.948000,16.083000,42.000000
85.295500,8.103000,41.000000
98.017000,18.808500,42.000000
78.775000,8.149500,41.000000
57.875500,21.010500,38.000000
43.418500,21.376500,38.000000
88.192000,14.788500,41.000000
91.576000,7.944000,41.000000
88.192000,14.788500,41.000000
86.935000,11.974500,41.000000
64.894000,12.532500,39.000000
87.188500,7.936500,41.000000
79.325500,15.843000,41.000000
41.546500,13.005000,38.000000
70.258000,18.325500,39.000000
69.304000,8.745000,39.000000
60.394000,12.765000,39.000000
87.188500,7.936500,41.000000
73.217500,8.764500,39.000000
61.819000,12.847500,39.000000
54.097000,16.956000,38.000000
89.320000,3.139500,41.000000
46.529500,13.116000,38.000000
56.957500,12.852000,39.000000
70.466500,12.510000,39.000000
78.775000,8.149500,41.000000
57.875500,21.010500,38.000000
54.049000,15.060000,38.000000
72.596500,12.337500,39.000000
76.391500,12.360000,39.000000
78.775000,8.149500,41.000000
68.656000,20.619000,38.000000
59.656000,21.084000,38.000000
73.217500,8.764500,39.000000
41.546500,13.005000,38.000000
45.250000,23.464500,38.000000
84.781000,20.566500,41.000000
78.532000,17.286000,41.000000
69.175000,3.649500,39.000000
69.304000,8.745000,39.000000
98.017000,18.808500,42.000000
11.213500,13.891500,2.000000
88.120000,11.944500,41.000000
78.532000,17.286000,41.000000
76.031500,16.875000,41.000000
67.637500,3.807000,39.000000
97.948000,16.083000,42.000000
44.633500,13.164000,38.000000
101.891500,17.287500,42.000000
70.258000,18.325500,39.000000
25.549000,13.410000,37.000000
84.781000,20.566500,41.000000
57.875500,21.010500,38.000000
78.532000,17.286000,41.000000
78.047500,12.199500,41.000000
82.715500,18.603000,41.000000
62.953000,1.435500,39.000000
57.875500,21.010500,38.000000
55.654000,12.885000,39.000000
98.146000,14.536500,42.000000
84.781000,20.566500,41.000000
83.143000,12.070500,41.000000
63.926500,7.102500,39.000000
25.549000,13.410000,37.000000
89.320000,3.139500,41.000000
54.049000,15.060000,38.000000
56.957500,12.852000,39.000000
63.926500,7.102500,39.000000
11.213500,13.891500,2.000000
54.097000,16.956000,38.000000
56.957500,12.852000,39.000000
89.320000,3.139500,41.000000
18.320500,13.593000,37.000000
14.647000,13.686000,37.000000
85.958500,15.556500,41.000000
87.841000,19.659000,41.000000
43.418500,21.376500,38.000000
18.320500,13.593000,37.000000
67.637500,3.807000,39.000000
57.875500,21.010500,38.000000
55.633000,21.423000,38.000000
78.320500,13.615500,41.000000
11.213500,13.891500,154.000000
84.781000,20.566500,41.000000
14.647000,13.686000,37.000000
69.175000,3.649500,39.000000
60.394000,12.765000,39.000000
82.159000,10.672500,41.000000
49.837000,17.301000,38.000000
46.529500,13.116000,38.000000
78.775000,8.149500,41.000000
82.715500,18.603000,41.000000
72.295000,14.479500,39.000000
78.320500,13.615500,41.000000
88.120000,11.944500,41.000000
61.793500,7.156500,39.000000
78.532000,17.286000,41.000000
70.466500,12.510000,39.000000
14.647000,13.686000,37.000000
62.953000,1.435500,39.000000
83.143000,12.070500,41.000000
72.295000,14.479500,39.000000
82.714000,23.227500,41.000000
83.143000,12.070500,41.000000
72.596500,12.337500,39.000000
57.473500,23.866500,38.000000
69.304000,8.745000,39.000000
21.638500,13.509000,37.000000
91.576000,7.944000,41.000000
82.714000,23.227500,41.000000
25.549000,13.410000,37.000000
61.819000,12.847500,39.000000
78.047500,12.199500,41.000000
61.793500,7.156500,39.000000
70.258000,18.325500,39.000000
82.714000,23.227500,41.000000
68.656000,20.619000,38.000000
11.213500,13.891500,151.000000
89.381500,10.252500,41.000000
70.258000,18.325500,41.000000
41.546500,13.005000,38.000000
61.819000,12.847500,39.000000
56.624500,9.066000,39.000000
14.647000,13.686000,37.000000
73.243000,5.088000,40.000000
67.637500,3.807000,39.000000
76.031500,16.875000,41.000000
57.875500,21.010500,38.000000
41.546500,13.005000,38.000000
78.532000,17.286000,41.000000
86.935000,11.974500,41.000000
77.156500,5.107500,40.000000
55.633000,21.423000,38.000000
91.576000,7.944000,41.000000
92.030500,11.845500,41.000000
72.295000,14.479500,39.000000
11.213500,13.891500,151.000000
88.192000,14.788500,41.000000
68.656000,20.619000,38.000000
84.781000,20.566500,41.000000
93.577000,12.043500,41.000000
72.596500,12.337500,39.000000
84.781000,20.566500,41.000000
85.958500,15.556500,41.000000
82.159000,10.672500,41.000000
79.325500,15.843000,41.000000
83.143000,12.070500,41.000000
92.030500,11.845500,41.000000
74.114500,16.093500,39.000000
18.320500,13.593000,37.000000
78.047500,12.199500,41.000000
28.633000,13.450500,37.000000
44.633500,13.164000,38.000000
79.325500,15.843000,41.000000
88.192000,14.788500,41.000000
98.017000,18.808500,42.000000
70.258000,18.325500,39.000000
11.213500,13.891500,154.000000
54.097000,16.956000,38.000000
55.654000,12.885000,39.000000
78.320500,13.615500,41.000000
68.656000,20.619000,38.000000
72.269500,18.156000,39.000000
78.775000,8.149500,41.000000
101.891500,17.287500,42.000000
43.418500,21.376500,38.000000
88.120000,11.944500,41.000000
81.602500,12.109500,41.000000
49.837000,17.301000,38.000000
89.381500,10.252500,41.000000
59.656000,21.084000,38.000000
54.097000,16.956000,38.000000
98.017000,18.808500,42.000000
78.775000,8.149500,41.000000
11.213500,13.891500,154.000000
78.532000,17.286000,41.000000
89.381500,10.252500,41.000000
81.602500,12.109500,41.000000
64.894000,12.532500,39.000000
14.647000,13.686000,37.000000
72.269500,18.156000,39.000000
101.891500,17.287500,42.000000
87.188500,7.936500,41.000000
54.049000,15.060000,38.000000
66.793000,12.603000,39.000000
76.031500,16.875000,41.000000
69.175000,3.649500,39.000000
46.529500,13.116000,38.000000
70.466500,12.510000,39.000000
82.159000,10.672500,41.000000
11.213500,13.891500,154.000000
101.891500,17.287500,42.000000
76.391500,12.360000,41.000000
86.504500,18.388500,41.000000
63.926500,7.102500,39.000000
78.775000,8.149500,41.000000
83.143000,12.070500,41.000000
62.953000,1.435500,39.000000
67.637500,3.807000,39.000000
41.546500,13.005000,38.000000
78.532000,17.286000,41.000000
82.159000,10.672500,41.000000
87.490000,24.529500,41.000000
82.714000,23.227500,41.000000
60.394000,12.765000,39.000000
72.295000,14.479500,39.000000
77.156500,5.107500,40.000000
72.596500,12.337500,39.000000
86.935000,11.974500,41.000000
97.948000,16.083000,42.000000
11.213500,13.891500,154.000000
18.320500,13.593000,37.000000
55.654000,12.885000,39.000000
43.418500,21.376500,38.000000
77.156500,5.107500,40.000000
87.490000,24.529500,41.000000
74.114500,16.093500,39.000000
76.193500,13.906500,41.000000
55.654000,12.885000,39.000000
41.546500,13.005000,38.000000
73.243000,5.088000,40.000000
57.473500,23.866500,38.000000
74.620000,3.274500,40.000000
69.304000,8.745000,39.000000
89.320000,3.139500,41.000000
88.120000,11.944500,41.000000
41.546500,13.005000,38.000000
56.624500,9.066000,39.000000
74.114500,16.093500,39.000000
87.490000,24.529500,41.000000
82.769500,20.736000,41.000000
98.146000,14.536500,42.000000
57.875500,21.010500,38.000000
55.654000,12.885000,39.000000
76.031500,16.875000,41.000000
86.935000,11.974500,41.000000
43.418500,21.376500,38.000000
69.175000,3.649500,39.000000
60.394000,12.765000,39.000000
92.030500,11.845500,41.000000
76.391500,12.360000,41.000000
63.926500,7.102500,39.000000
59.656000,21.084000,38.000000
69.304000,8.745000,39.000000
41.996500,21.412500,38.000000
78.532000,17.286000,41.000000
86.935000,11.974500,41.000000
69.304000,8.745000,39.000000
76.031500,16.875000,41.000000
76.193500,13.906500,41.000000
91.576000,7.944000,41.000000
63.926500,7.102500,39.000000
78.320500,13.615500,41.000000
78.320500,13.615500,41.000000
76.193500,13.906500,41.000000
76.193500,13.906500,41.000000
54.049000,15.060000,38.000000
78.532000,17.286000,41.000000
87.841000,19.659000,41.000000
46.529500,13.116000,38.000000
98.017000,18.808500,42.000000
93.577000,12.043500,41.000000
77.105500,3.093000,40.000000
63.926500,7.102500,39.000000
66.793000,12.603000,39.000000
79.325500,15.843000,41.000000
87.188500,7.936500,41.000000
56.957500,12.852000,39.000000
64.894000,12.532500,39.000000
77.156500,5.107500,40.000000
60.394000,12.765000,39.000000
66.793000,12.603000,39.000000
41.263000,25.225500,38.000000
82.715500,18.603000,41.000000
11.213500,13.891500,154.000000
54.049000,15.060000,38.000000
78.320500,13.615500,41.000000
55.654000,12.885000,39.000000
44.633500,13.164000,38.000000
87.490000,24.529500,41.000000
56.830000,3.132000,39.000000
41.263000,25.225500,38.000000
25.549000,13.410000,37.000000
46.529500,13.116000,38.000000
78.320500,13.615500,41.000000
78.320500,13.615500,41.000000
57.473500,23.866500,38.000000
86.935000,11.974500,41.000000
46.529500,13.116000,38.000000
87.188500,7.936500,41.000000
59.656000,21.084000,38.000000
28.633000,13.450500,37.000000
57.473500,23.866500,38.000000
89.381500,10.252500,41.000000
57.473500,23.866500,38.000000
97.948000,16.083000,42.000000
59.656000,21.084000,38.000000
77.156500,5.107500,40.000000
86.935000,11.974500,41.000000
67.637500,3.807000,39.000000
